market,tdx_prefix,stock_code,trade_date,open,high,low,close,amount,volume,source_file
sh,sh,000905.SH,2005-09-22,906.05,907.29,866.95,880.01,6671951872.0,144083.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-23,876.31,883.54,868.16,868.55,4676865536.0,97997.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-26,867.22,875.03,862.19,874.84,3388518656.0,69656.89,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-27,875.1,877.66,856.5,856.96,4224674816.0,88058.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-28,855.8,863.81,849.89,852.36,3557058816.0,75107.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-29,852.04,871.49,852.04,871.29,4257379072.0,88353.6,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-09-30,871.23,873.11,866.83,869.51,3718773504.0,75299.63,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-10,870.05,870.05,857.97,858.75,2951252736.0,61194.95,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-11,857.64,878.69,854.27,878.62,3795362560.0,76352.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-12,879.05,891.86,874.98,887.71,4850252800.0,94592.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-13,888.3,890.86,881.23,883.45,4252389632.0,82870.48,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-14,882.87,883.84,873.46,876.05,3964014336.0,79540.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-17,874.85,878.89,868.46,878.76,3784372736.0,76878.88,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-18,878.78,893.98,878.45,893.7,4925305856.0,97162.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-19,893.47,900.68,884.99,886.31,4721479680.0,98436.33,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-20,885.34,886.84,872.48,886.55,4825304064.0,95219.35,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-21,886.43,898.25,885.28,895.03,5016317952.0,100249.27,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-24,895.43,899.44,891.96,897.76,4214112256.0,87893.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-25,896.69,896.69,877.54,877.58,4083950336.0,86769.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-26,875.54,876.41,853.6,854.03,4389740032.0,93820.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-27,851.08,856.97,841.86,847.59,3752921856.0,81039.37,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-28,846.7,850.91,814.12,825.06,3980409600.0,86689.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-10-31,823.23,831.18,819.36,828.66,2962992896.0,64925.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-01,827.89,827.89,808.4,823.33,3125533440.0,69442.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-02,823.21,843.15,823.21,840.32,4040775936.0,90959.92,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-03,839.86,842.52,826.12,828.91,3426888448.0,75596.23,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-04,828.04,835.22,820.9,835.12,3104914688.0,64496.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-07,835.06,842.06,829.74,842.0,2821363712.0,61329.63,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-08,841.93,849.11,835.81,848.97,3303265280.0,72978.38,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-09,848.74,852.03,844.76,845.11,3571895808.0,76127.46,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-10,843.62,843.62,820.64,821.27,3914752512.0,84395.8,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-11,818.72,828.39,814.72,823.96,2808468992.0,63800.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-14,821.78,827.58,819.19,827.57,1921799552.0,44684.36,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-15,827.52,832.99,816.79,820.49,2615555584.0,58716.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-16,820.07,826.69,808.21,826.69,2344493568.0,55422.24,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-17,827.22,830.37,823.0,825.8,2365640960.0,55338.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-18,824.8,845.7,824.36,843.74,4229046272.0,96907.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-21,844.63,849.3,842.44,846.96,2877318400.0,66086.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-22,847.18,847.45,831.37,831.77,2812886016.0,62750.9,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-23,831.7,838.56,828.07,838.12,2233518080.0,49404.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-24,837.68,843.96,836.86,841.7,2482279680.0,55312.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-25,841.71,841.78,836.44,841.13,2156572160.0,48495.48,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-28,841.21,841.88,835.05,838.34,2153318400.0,45913.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-29,839.25,839.25,826.44,827.01,2057572864.0,44995.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-11-30,826.34,829.7,821.67,829.5,2293872128.0,48051.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-01,829.34,832.12,824.28,828.19,1862984064.0,39272.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-02,827.15,827.91,816.42,817.86,1933484800.0,43990.86,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-05,819.79,819.79,796.34,796.93,2126599936.0,48953.7,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-06,795.11,800.58,792.11,798.88,1632508160.0,37277.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-07,800.18,806.89,798.29,806.78,1696603264.0,37553.55,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-08,807.41,808.9,801.19,805.56,1749825152.0,38969.99,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-09,805.52,819.53,803.81,819.2,2517196032.0,55634.55,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-12,820.11,825.61,817.93,824.52,2505643008.0,54683.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-13,824.63,824.96,815.35,824.86,2266932480.0,49174.38,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-14,824.86,833.47,819.53,832.51,2648663808.0,59339.29,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-15,833.47,837.48,826.61,827.54,2877301248.0,60894.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-16,827.16,834.66,824.52,834.54,2459177728.0,51994.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-19,834.96,836.47,831.98,834.71,2214327040.0,48595.68,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-20,834.89,836.28,829.36,836.12,2031096960.0,44542.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-21,836.63,838.14,829.19,830.77,2292433408.0,52057.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-22,830.45,835.56,828.32,835.5,2362375168.0,50806.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-23,835.77,845.63,835.54,845.59,3001294080.0,64460.99,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-26,846.93,855.13,846.8,853.17,3672350720.0,78604.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-27,854.75,855.97,849.48,854.53,3109676544.0,65288.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-28,854.64,857.26,852.22,857.21,2732415232.0,56157.17,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-29,858.41,866.78,858.41,866.75,4216989440.0,86170.95,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2005-12-30,868.44,869.26,857.71,860.13,3926993152.0,75523.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-04,860.04,871.96,859.31,871.73,4000198144.0,80390.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-05,872.09,882.81,871.6,882.73,5213044224.0,108858.11,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-06,884.92,896.06,879.18,891.94,6451094016.0,133702.31,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-09,893.53,905.43,892.21,905.07,6030602240.0,123612.96,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-10,907.64,911.29,898.73,911.19,5314702848.0,112000.8,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-11,910.76,915.02,901.4,906.5,6188643328.0,129531.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-12,906.94,927.42,905.43,927.42,6571664384.0,140246.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-13,930.3,935.53,924.55,932.5,6715980288.0,144593.88,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-16,933.22,935.53,919.92,920.33,6025374208.0,125921.36,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-17,918.52,922.68,914.38,919.28,4382590464.0,89183.19,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-18,920.06,939.22,919.63,939.14,5567521280.0,114747.86,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-19,941.17,950.04,935.76,949.91,6660488192.0,139892.34,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-20,950.63,954.65,943.12,952.77,7271723008.0,147791.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-23,955.09,962.08,946.6,961.07,6867931648.0,141257.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-24,961.65,969.43,956.98,960.35,7093103616.0,141038.19,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-01-25,960.03,963.74,947.3,957.79,6429186560.0,128171.11,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-06,961.03,980.99,960.32,980.91,6494041600.0,129231.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-07,983.34,989.7,970.31,981.57,8731551744.0,170169.07,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-08,979.15,983.04,970.41,982.94,6721582592.0,135886.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-09,982.18,982.18,967.31,969.58,5767868928.0,118350.24,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-10,971.25,980.8,970.83,980.8,5779586048.0,117972.44,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-13,981.63,981.71,967.13,977.4,5621309952.0,113937.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-14,977.28,986.06,976.16,986.06,5125475840.0,104476.28,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-15,987.09,990.49,982.03,986.16,5915207168.0,123220.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-16,986.33,986.33,958.18,958.59,6889036288.0,144775.26,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-17,961.25,962.5,949.43,949.99,5393894400.0,112460.07,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-20,949.03,952.42,942.71,943.77,4625165824.0,98215.7,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-21,943.11,960.09,933.37,960.02,4634345472.0,101667.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-22,960.1,967.61,957.66,959.95,4748612608.0,103394.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-23,959.13,960.67,946.88,958.72,4143174400.0,91840.09,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-24,959.34,967.29,958.38,967.16,4661548032.0,100071.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-27,968.21,969.34,959.45,963.38,4046904064.0,90254.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-02-28,962.52,964.95,947.87,964.73,3875932416.0,87022.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-01,966.84,972.25,963.24,972.07,4417155072.0,96584.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-02,972.15,972.15,950.38,953.37,5300239872.0,114076.53,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-03,951.93,956.95,941.8,954.46,4461964288.0,94355.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-06,955.25,957.2,949.46,952.35,3384122624.0,73230.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-07,951.64,951.64,927.5,928.58,3830280704.0,86211.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-08,924.61,927.79,913.71,924.83,3284620032.0,72266.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-09,923.32,926.56,917.49,920.13,2763521536.0,61109.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-10,922.44,925.1,917.91,921.68,2727770368.0,60490.99,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-13,921.23,928.83,920.05,928.52,2520022528.0,56218.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-14,929.01,931.86,923.47,931.72,2876198912.0,63426.0,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-15,931.27,942.71,930.0,942.69,3978632704.0,79986.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-16,942.72,945.56,939.21,945.52,3909601024.0,81822.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-17,944.95,946.53,938.9,943.73,4182585856.0,89448.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-20,944.1,956.14,939.85,956.14,4094119936.0,91203.89,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-21,957.89,963.99,955.01,959.93,5336658432.0,118652.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-22,959.52,972.14,957.38,972.14,5189972480.0,115141.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-23,972.72,982.62,971.18,980.84,6353994752.0,138979.2,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-24,982.46,983.84,972.85,974.27,5810923520.0,126479.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-27,974.56,984.3,969.67,984.15,4754493440.0,107068.53,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-28,987.53,994.98,986.35,994.52,6064864256.0,133600.61,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-29,995.69,1007.99,993.71,997.7,7455183360.0,157840.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-30,997.14,998.91,986.51,986.96,6338565632.0,133299.55,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-03-31,988.96,1000.53,985.41,1000.25,6789065728.0,132823.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-03,1001.32,1025.79,1001.32,1025.79,8638424064.0,174908.9,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-04,1029.11,1038.11,1024.17,1038.11,9322494976.0,186748.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-05,1039.78,1049.08,1037.6,1048.67,9280135168.0,186678.58,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-06,1052.35,1064.58,1045.9,1053.69,10558999552.0,211733.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-07,1056.29,1068.17,1051.79,1068.11,10426999808.0,212885.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-10,1071.19,1090.72,1069.73,1090.72,10222000128.0,219765.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-11,1097.27,1098.96,1081.69,1094.41,10773999616.0,225958.2,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-12,1095.08,1101.49,1089.13,1095.5,9691784192.0,201405.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-13,1097.29,1103.66,1062.47,1062.69,10730000384.0,226143.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-14,1058.71,1088.27,1053.89,1088.18,7958759424.0,164349.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-17,1086.24,1097.5,1080.62,1093.51,9297214464.0,191373.36,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-18,1094.36,1100.88,1087.01,1097.73,8604872704.0,171757.28,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-19,1098.58,1100.66,1082.18,1100.66,9567366144.0,185617.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-20,1102.27,1102.27,1084.2,1091.85,10561000448.0,197702.48,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-21,1091.66,1106.54,1081.19,1102.55,10824999936.0,204850.6,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-24,1106.12,1107.59,1083.09,1094.38,11952000000.0,227783.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-25,1091.84,1109.31,1076.91,1103.06,11061000192.0,207441.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-26,1103.75,1125.87,1102.83,1116.81,12472999936.0,226028.09,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-27,1119.67,1127.97,1110.69,1125.32,9745814528.0,185743.13,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-04-28,1117.51,1146.38,1098.77,1141.69,10997999616.0,205327.97,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-08,1148.08,1181.53,1148.08,1180.73,11847999488.0,224404.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-09,1188.8,1218.09,1182.95,1218.09,15505000448.0,298085.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-10,1227.29,1247.23,1214.73,1241.57,16280999936.0,312028.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-11,1247.12,1278.7,1237.72,1237.77,19832999936.0,365888.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-12,1239.76,1283.75,1237.63,1283.68,18041999360.0,329671.63,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-15,1303.38,1344.96,1291.37,1344.92,22546999296.0,406689.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-16,1347.19,1357.81,1291.44,1297.93,23029999616.0,393816.2,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-17,1302.61,1327.24,1289.15,1318.97,18591000576.0,321371.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-18,1311.43,1336.44,1294.91,1328.21,15639000064.0,285104.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-19,1332.16,1369.43,1327.19,1365.65,17774999552.0,307839.75,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-22,1370.5,1396.49,1364.45,1386.75,18831998976.0,332181.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-23,1388.03,1388.03,1325.99,1326.16,17357000704.0,314062.52,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-24,1333.31,1360.16,1279.95,1308.69,15045999616.0,266008.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-25,1304.08,1329.63,1298.73,1324.92,10679000064.0,196638.24,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-26,1330.23,1355.63,1329.14,1355.5,11649999872.0,209311.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-29,1362.84,1387.56,1352.98,1387.52,13098000384.0,234292.86,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-30,1391.62,1411.38,1380.2,1410.54,14663999488.0,249413.88,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-05-31,1408.91,1426.08,1392.15,1402.33,15779999744.0,275988.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-01,1402.34,1455.74,1401.84,1455.74,18773999616.0,330695.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-02,1462.61,1475.09,1440.27,1457.76,21654999040.0,383255.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-05,1461.02,1484.46,1443.31,1484.29,16896000000.0,294138.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-06,1482.8,1485.57,1464.1,1470.45,14565000192.0,253294.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-07,1470.26,1470.26,1370.39,1370.81,15544999936.0,279312.62,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-08,1357.3,1379.37,1326.78,1376.08,12734999552.0,246716.32,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-09,1371.4,1386.93,1345.6,1346.48,12625000448.0,232207.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-12,1339.54,1361.91,1329.2,1352.58,8497080320.0,146721.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-13,1350.74,1369.61,1342.47,1361.53,8299964928.0,145577.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-14,1351.34,1351.34,1328.87,1347.88,7900015104.0,139879.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-15,1346.0,1366.4,1344.78,1352.34,7955175424.0,138272.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-16,1362.06,1382.6,1360.42,1382.41,9228664832.0,159493.31,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2006-06-19,1367.06,1405.13,1359.75,1398.0,10014000128.0,171745.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
